# Intensity Error [H,0,0] [0,K,0] [0,0,L] DeltaE
#  shape: 60x80x1x1
nan nan -2.550000e+00 -3.650000e+00 0.000000e+00 3.000000e+01
nan nan -2.550000e+00 -3.550000e+00 0.000000e+00 3.000000e+01
nan nan -2.550000e+00 -3.450001e+00 0.000000e+00 3.000000e+01
nan nan -2.550000e+00 -3.350001e+00 0.000000e+00 3.000000e+01
nan nan -2.550000e+00 -3.250001e+00 0.000000e+00 3.000000e+01
nan nan -2.550000e+00 -3.150001e+00 0.000000e+00 3.000000e+01
nan nan -2.550000e+00 -3.050001e+00 0.000000e+00 3.000000e+01
nan nan -2.550000e+00 -2.950001e+00 0.000000e+00 3.000000e+01
nan nan -2.550000e+00 -2.850001e+00 0.000000e+00 3.000000e+01
nan nan -2.550000e+00 -2.750001e+00 0.000000e+00 3.000000e+01
nan nan -2.550000e+00 -2.650001e+00 0.000000e+00 3.000000e+01
nan nan -2.550000e+00 -2.550001e+00 0.000000e+00 3.000000e+01
nan nan -2.550000e+00 -2.450001e+00 0.000000e+00 3.000000e+01
nan nan -2.550000e+00 -2.350002e+00 0.000000e+00 3.000000e+01
nan nan -2.550000e+00 -2.250002e+00 0.000000e+00 3.000000e+01
nan nan -2.550000e+00 -2.150002e+00 0.000000e+00 3.000000e+01
nan nan -2.550000e+00 -2.050002e+00 0.000000e+00 3.000000e+01
nan nan -2.550000e+00 -1.950002e+00 0.000000e+00 3.000000e+01
nan nan -2.550000e+00 -1.850002e+00 0.000000e+00 3.000000e+01
nan nan -2.550000e+00 -1.750002e+00 0.000000e+00 3.000000e+01
nan nan -2.550000e+00 -1.650002e+00 0.000000e+00 3.000000e+01
nan nan -2.550000e+00 -1.550002e+00 0.000000e+00 3.000000e+01
0.000000e+00 0.000000e+00 -2.550000e+00 -1.450002e+00 0.000000e+00 3.000000e+01
0.000000e+00 0.000000e+00 -2.550000e+00 -1.350003e+00 0.000000e+00 3.000000e+01
3.335587e-05 1.894495e-05 -2.550000e+00 -1.250003e+00 0.000000e+00 3.000000e+01
1.347843e-05 1.227117e-05 -2.550000e+00 -1.150003e+00 0.000000e+00 3.000000e+01
5.456441e-05 1.677219e-05 -2.550000e+00 -1.050003e+00 0.000000e+00 3.000000e+01
3.224351e-05 1.347206e-05 -2.550000e+00 -9.500029e-01 0.000000e+00 3.000000e+01
3.292609e-05 1.378927e-05 -2.550000e+00 -8.500030e-01 0.000000e+00 3.000000e+01
1.855465e-05 1.002637e-05 -2.550000e+00 -7.500031e-01 0.000000e+00 3.000000e+01
