# Intensity Error [H,H,0] [-H,H,0] [0,0,L] DeltaE
#  shape: 40x1x1x87
6.492403e-06 2.407153e-06 -1.249998e-01 1.000000e+00 0.000000e+00 3.137500e+01
7.699009e-07 2.404309e-06 -1.249998e-01 1.000000e+00 0.000000e+00 3.212500e+01
4.536596e-06 2.866280e-06 -1.249998e-01 1.000000e+00 0.000000e+00 3.287500e+01
-8.238218e-08 1.989250e-06 -1.249998e-01 1.000000e+00 0.000000e+00 3.362500e+01
1.121150e-06 2.923596e-06 -1.249998e-01 1.000000e+00 0.000000e+00 3.437500e+01
3.430958e-06 2.640121e-06 -1.249998e-01 1.000000e+00 0.000000e+00 3.512500e+01
1.857541e-06 2.936353e-06 -1.249998e-01 1.000000e+00 0.000000e+00 3.587500e+01
6.749963e-08 2.507638e-06 -1.249998e-01 1.000000e+00 0.000000e+00 3.662500e+01
3.291892e-06 2.623368e-06 -1.249998e-01 1.000000e+00 0.000000e+00 3.737500e+01
6.379012e-06 2.474618e-06 -1.249998e-01 1.000000e+00 0.000000e+00 3.812500e+01
8.605673e-06 2.725947e-06 -1.249998e-01 1.000000e+00 0.000000e+00 3.887500e+01
1.261782e-05 2.866212e-06 -1.249998e-01 1.000000e+00 0.000000e+00 3.962500e+01
1.716124e-05 2.715997e-06 -1.249998e-01 1.000000e+00 0.000000e+00 4.037500e+01
2.350244e-05 3.004928e-06 -1.249998e-01 1.000000e+00 0.000000e+00 4.112500e+01
1.226553e-05 2.525819e-06 -1.249998e-01 1.000000e+00 0.000000e+00 4.187500e+01
1.797192e-05 2.579103e-06 -1.249998e-01 1.000000e+00 0.000000e+00 4.262500e+01
1.944395e-05 2.804767e-06 -1.249998e-01 1.000000e+00 0.000000e+00 4.337500e+01
1.495211e-05 2.943672e-06 -1.249998e-01 1.000000e+00 0.000000e+00 4.412500e+01
5.963229e-06 2.776105e-06 -1.249998e-01 1.000000e+00 0.000000e+00 4.487500e+01
1.818182e-06 2.966484e-06 -1.249998e-01 1.000000e+00 0.000000e+00 4.562500e+01
-5.837677e-07 2.967906e-06 -1.249998e-01 1.000000e+00 0.000000e+00 4.637500e+01
0.000000e+00 0.000000e+00 -1.249998e-01 1.000000e+00 0.000000e+00 4.712500e+01
0.000000e+00 0.000000e+00 -1.249998e-01 1.000000e+00 0.000000e+00 4.787500e+01
nan nan -1.249998e-01 1.000000e+00 0.000000e+00 4.862500e+01
nan nan -1.249998e-01 1.000000e+00 0.000000e+00 4.937500e+01
nan nan -1.249998e-01 1.000000e+00 0.000000e+00 5.012500e+01
nan nan -1.249998e-01 1.000000e+00 0.000000e+00 5.087500e+01
nan nan -1.249998e-01 1.000000e+00 0.000000e+00 5.162500e+01
nan nan -1.249998e-01 1.000000e+00 0.000000e+00 5.237500e+01
nan nan -1.249998e-01 1.000000e+00 0.000000e+00 5.312500e+01
nan nan -1.249998e-01 1.000000e+00 0.000000e+00 5.387500e+01
nan nan -1.249998e-01 1.000000e+00 0.000000e+00 5.462500e+01
nan nan -1.249998e-01 1.000000e+00 0.000000e+00 5.537500e+01
nan nan -1.249998e-01 1.000000e+00 0.000000e+00 5.612500e+01
nan nan -1.249998e-01 1.000000e+00 0.000000e+00 5.687500e+01
nan nan -1.249998e-01 1.000000e+00 0.000000e+00 5.762500e+01
nan nan -1.249998e-01 1.000000e+00 0.000000e+00 5.837500e+01
nan nan -1.249998e-01 1.000000e+00 0.000000e+00 5.912500e+01
nan nan -1.249998e-01 1.000000e+00 0.000000e+00 5.987500e+01
1.018650e-03 3.172255e-05 -7.499978e-02 1.000000e+00 0.000000e+00 -4.625000e+00
2.109806e-03 4.536478e-05 -7.499978e-02 1.000000e+00 0.000000e+00 -3.875000e+00
3.697967e-03 6.007547e-05 -7.499978e-02 1.000000e+00 0.000000e+00 -3.125000e+00
5.944536e-03 7.581066e-05 -7.499978e-02 1.000000e+00 0.000000e+00 -2.375000e+00
6.549380e-03 7.999844e-05 -7.499978e-02 1.000000e+00 0.000000e+00 -1.625000e+00
7.598001e-03 8.674745e-05 -7.499978e-02 1.000000e+00 0.000000e+00 -8.750000e-01
8.919268e-03 9.296840e-05 -7.499978e-02 1.000000e+00 0.000000e+00 -1.250000e-01
8.369593e-03 8.993102e-05 -7.499978e-02 1.000000e+00 0.000000e+00 6.250000e-01
6.571481e-03 7.921598e-05 -7.499978e-02 1.000000e+00 0.000000e+00 1.375000e+00
5.875922e-03 7.399748e-05 -7.499978e-02 1.000000e+00 0.000000e+00 2.125000e+00
3.792360e-03 5.913989e-05 -7.499978e-02 1.000000e+00 0.000000e+00 2.875000e+00
9.012436e-04 3.015211e-05 -7.499978e-02 1.000000e+00 0.000000e+00 3.625000e+00
1.021770e-04 1.276896e-05 -7.499978e-02 1.000000e+00 0.000000e+00 4.375000e+00
4.787817e-05 9.978964e-06 -7.499978e-02 1.000000e+00 0.000000e+00 5.125000e+00
3.370401e-05 8.939545e-06 -7.499978e-02 1.000000e+00 0.000000e+00 5.875000e+00
2.465277e-05 6.456318e-06 -7.499978e-02 1.000000e+00 0.000000e+00 6.625000e+00
2.658858e-05 6.649387e-06 -7.499978e-02 1.000000e+00 0.000000e+00 7.375000e+00
2.307494e-05 5.901822e-06 -7.499978e-02 1.000000e+00 0.000000e+00 8.125000e+00
8.038390e-06 5.365701e-06 -7.499978e-02 1.000000e+00 0.000000e+00 8.875000e+00
1.897493e-05 5.165403e-06 -7.499978e-02 1.000000e+00 0.000000e+00 9.625000e+00
1.125432e-05 5.478075e-06 -7.499978e-02 1.000000e+00 0.000000e+00 1.037500e+01
1.109566e-05 4.242107e-06 -7.499978e-02 1.000000e+00 0.000000e+00 1.112500e+01
1.516741e-05 5.429523e-06 -7.499978e-02 1.000000e+00 0.000000e+00 1.187500e+01
3.224284e-06 3.858545e-06 -7.499978e-02 1.000000e+00 0.000000e+00 1.262500e+01
2.126118e-05 5.304009e-06 -7.499978e-02 1.000000e+00 0.000000e+00 1.337500e+01
1.459530e-05 4.798677e-06 -7.499978e-02 1.000000e+00 0.000000e+00 1.412500e+01
8.820759e-06 4.946627e-06 -7.499978e-02 1.000000e+00 0.000000e+00 1.487500e+01
1.314983e-05 4.845179e-06 -7.499978e-02 1.000000e+00 0.000000e+00 1.562500e+01
7.952152e-06 5.230899e-06 -7.499978e-02 1.000000e+00 0.000000e+00 1.637500e+01
1.442042e-05 5.397697e-06 -7.499978e-02 1.000000e+00 0.000000e+00 1.712500e+01
2.277998e-05 6.174202e-06 -7.499978e-02 1.000000e+00 0.000000e+00 1.787500e+01
1.629224e-05 6.604213e-06 -7.499978e-02 1.000000e+00 0.000000e+00 1.862500e+01
1.735525e-05 6.633348e-06 -7.499978e-02 1.000000e+00 0.000000e+00 1.937500e+01
3.007214e-05 7.347934e-06 -7.499978e-02 1.000000e+00 0.000000e+00 2.012500e+01
2.617100e-05 6.780926e-06 -7.499978e-02 1.000000e+00 0.000000e+00 2.087500e+01
3.664449e-05 6.999576e-06 -7.499978e-02 1.000000e+00 0.000000e+00 2.162500e+01
2.367961e-05 6.228347e-06 -7.499978e-02 1.000000e+00 0.000000e+00 2.237500e+01
3.284431e-05 6.380840e-06 -7.499978e-02 1.000000e+00 0.000000e+00 2.312500e+01
2.526808e-05 5.759583e-06 -7.499978e-02 1.000000e+00 0.000000e+00 2.387500e+01
1.907236e-05 5.537333e-06 -7.499978e-02 1.000000e+00 0.000000e+00 2.462500e+01
1.959393e-05 4.758416e-06 -7.499978e-02 1.000000e+00 0.000000e+00 2.537500e+01
1.387728e-05 3.807463e-06 -7.499978e-02 1.000000e+00 0.000000e+00 2.612500e+01
1.039655e-05 4.307173e-06 -7.499978e-02 1.000000e+00 0.000000e+00 2.687500e+01
5.040924e-06 3.165569e-06 -7.499978e-02 1.000000e+00 0.000000e+00 2.762500e+01
6.700442e-06 3.130464e-06 -7.499978e-02 1.000000e+00 0.000000e+00 2.837500e+01
5.728094e-06 3.290554e-06 -7.499978e-02 1.000000e+00 0.000000e+00 2.912500e+01
5.403159e-06 2.840975e-06 -7.499978e-02 1.000000e+00 0.000000e+00 2.987500e+01
7.442468e-06 2.774108e-06 -7.499978e-02 1.000000e+00 0.000000e+00 3.062500e+01
8.893017e-06 2.525930e-06 -7.499978e-02 1.000000e+00 0.000000e+00 3.137500e+01
-8.283096e-07 2.308483e-06 -7.499978e-02 1.000000e+00 0.000000e+00 3.212500e+01
9.762804e-07 2.471017e-06 -7.499978e-02 1.000000e+00 0.000000e+00 3.287500e+01
1.617417e-06 2.361518e-06 -7.499978e-02 1.000000e+00 0.000000e+00 3.362500e+01
-2.093473e-06 2.355499e-06 -7.499978e-02 1.000000e+00 0.000000e+00 3.437500e+01
-1.862950e-06 1.760023e-06 -7.499978e-02 1.000000e+00 0.000000e+00 3.512500e+01
-1.795420e-06 2.341616e-06 -7.499978e-02 1.000000e+00 0.000000e+00 3.587500e+01
7.611128e-08 2.171049e-06 -7.499978e-02 1.000000e+00 0.000000e+00 3.662500e+01
-1.233050e-06 2.326367e-06 -7.499978e-02 1.000000e+00 0.000000e+00 3.737500e+01
4.730694e-06 2.107960e-06 -7.499978e-02 1.000000e+00 0.000000e+00 3.812500e+01
7.896417e-06 2.474679e-06 -7.499978e-02 1.000000e+00 0.000000e+00 3.887500e+01
7.615488e-06 2.407333e-06 -7.499978e-02 1.000000e+00 0.000000e+00 3.962500e+01
1.537910e-05 2.622006e-06 -7.499978e-02 1.000000e+00 0.000000e+00 4.037500e+01
8.744928e-06 2.084875e-06 -7.499978e-02 1.000000e+00 0.000000e+00 4.112500e+01
5.652607e-06 2.258130e-06 -7.499978e-02 1.000000e+00 0.000000e+00 4.187500e+01
1.379355e-05 2.547829e-06 -7.499978e-02 1.000000e+00 0.000000e+00 4.262500e+01
1.319821e-05 2.617878e-06 -7.499978e-02 1.000000e+00 0.000000e+00 4.337500e+01
1.537712e-05 3.385609e-06 -7.499978e-02 1.000000e+00 0.000000e+00 4.412500e+01
1.479767e-05 3.943414e-06 -7.499978e-02 1.000000e+00 0.000000e+00 4.487500e+01
1.681504e-05 5.299009e-06 -7.499978e-02 1.000000e+00 0.000000e+00 4.562500e+01
-1.882716e-06 3.927509e-06 -7.499978e-02 1.000000e+00 0.000000e+00 4.637500e+01
0.000000e+00 0.000000e+00 -7.499978e-02 1.000000e+00 0.000000e+00 4.712500e+01
nan nan -7.499978e-02 1.000000e+00 0.000000e+00 4.787500e+01
nan nan -7.499978e-02 1.000000e+00 0.000000e+00 4.862500e+01
nan nan -7.499978e-02 1.000000e+00 0.000000e+00 4.937500e+01
nan nan -7.499978e-02 1.000000e+00 0.000000e+00 5.012500e+01
nan nan -7.499978e-02 1.000000e+00 0.000000e+00 5.087500e+01
nan nan -7.499978e-02 1.000000e+00 0.000000e+00 5.162500e+01
nan nan -7.499978e-02 1.000000e+00 0.000000e+00 5.237500e+01
nan nan -7.499978e-02 1.000000e+00 0.000000e+00 5.312500e+01
nan nan -7.499978e-02 1.000000e+00 0.000000e+00 5.387500e+01
nan nan -7.499978e-02 1.000000e+00 0.000000e+00 5.462500e+01
nan nan -7.499978e-02 1.000000e+00 0.000000e+00 5.537500e+01
nan nan -7.499978e-02 1.000000e+00 0.000000e+00 5.612500e+01
nan nan -7.499978e-02 1.000000e+00 0.000000e+00 5.687500e+01
nan nan -7.499978e-02 1.000000e+00 0.000000e+00 5.762500e+01
nan nan -7.499978e-02 1.000000e+00 0.000000e+00 5.837500e+01
nan nan -7.499978e-02 1.000000e+00 0.000000e+00 5.912500e+01
nan nan -7.499978e-02 1.000000e+00 0.000000e+00 5.987500e+01
3.352797e-04 1.881911e-05 -2.499977e-02 1.000000e+00 0.000000e+00 -4.625000e+00
8.789228e-04 2.988613e-05 -2.499977e-02 1.000000e+00 0.000000e+00 -3.875000e+00
2.625051e-03 5.079236e-05 -2.499977e-02 1.000000e+00 0.000000e+00 -3.125000e+00
8.047469e-03 8.711941e-05 -2.499977e-02 1.000000e+00 0.000000e+00 -2.375000e+00
1.700930e-02 1.254281e-04 -2.499977e-02 1.000000e+00 0.000000e+00 -1.625000e+00
2.511663e-02 1.514467e-04 -2.499977e-02 1.000000e+00 0.000000e+00 -8.750000e-01
3.069276e-02 1.660241e-04 -2.499977e-02 1.000000e+00 0.000000e+00 -1.250000e-01
2.992284e-02 1.631012e-04 -2.499977e-02 1.000000e+00 0.000000e+00 6.250000e-01
2.128193e-02 1.366788e-04 -2.499977e-02 1.000000e+00 0.000000e+00 1.375000e+00
1.088472e-02 9.798298e-05 -2.499977e-02 1.000000e+00 0.000000e+00 2.125000e+00
3.139838e-03 5.393146e-05 -2.499977e-02 1.000000e+00 0.000000e+00 2.875000e+00
4.078639e-04 2.211538e-05 -2.499977e-02 1.000000e+00 0.000000e+00 3.625000e+00
4.839825e-05 1.057037e-05 -2.499977e-02 1.000000e+00 0.000000e+00 4.375000e+00
2.797883e-05 9.051595e-06 -2.499977e-02 1.000000e+00 0.000000e+00 5.125000e+00
2.775704e-05 8.159107e-06 -2.499977e-02 1.000000e+00 0.000000e+00 5.875000e+00
3.219674e-05 6.922320e-06 -2.499977e-02 1.000000e+00 0.000000e+00 6.625000e+00
1.006985e-05 5.232935e-06 -2.499977e-02 1.000000e+00 0.000000e+00 7.375000e+00
1.262266e-05 4.999411e-06 -2.499977e-02 1.000000e+00 0.000000e+00 8.125000e+00
9.517849e-06 5.552019e-06 -2.499977e-02 1.000000e+00 0.000000e+00 8.875000e+00
1.484385e-05 4.833581e-06 -2.499977e-02 1.000000e+00 0.000000e+00 9.625000e+00
-1.829174e-07 4.010412e-06 -2.499977e-02 1.000000e+00 0.000000e+00 1.037500e+01
1.329368e-05 4.371928e-06 -2.499977e-02 1.000000e+00 0.000000e+00 1.112500e+01
2.122258e-06 4.322702e-06 -2.499977e-02 1.000000e+00 0.000000e+00 1.187500e+01
9.113187e-06 4.243771e-06 -2.499977e-02 1.000000e+00 0.000000e+00 1.262500e+01
1.201046e-05 4.315031e-06 -2.499977e-02 1.000000e+00 0.000000e+00 1.337500e+01
7.156740e-06 4.126027e-06 -2.499977e-02 1.000000e+00 0.000000e+00 1.412500e+01
-3.432288e-06 3.954021e-06 -2.499977e-02 1.000000e+00 0.000000e+00 1.487500e+01
1.802297e-05 4.761218e-06 -2.499977e-02 1.000000e+00 0.000000e+00 1.562500e+01
1.067469e-05 5.046073e-06 -2.499977e-02 1.000000e+00 0.000000e+00 1.637500e+01
1.777262e-05 5.435911e-06 -2.499977e-02 1.000000e+00 0.000000e+00 1.712500e+01
1.926280e-05 5.861045e-06 -2.499977e-02 1.000000e+00 0.000000e+00 1.787500e+01
-3.748868e-06 5.255978e-06 -2.499977e-02 1.000000e+00 0.000000e+00 1.862500e+01
2.187159e-05 6.480791e-06 -2.499977e-02 1.000000e+00 0.000000e+00 1.937500e+01
8.803297e-06 6.167348e-06 -2.499977e-02 1.000000e+00 0.000000e+00 2.012500e+01
2.257240e-05 6.288662e-06 -2.499977e-02 1.000000e+00 0.000000e+00 2.087500e+01
4.005950e-05 7.164958e-06 -2.499977e-02 1.000000e+00 0.000000e+00 2.162500e+01
2.810081e-05 6.403179e-06 -2.499977e-02 1.000000e+00 0.000000e+00 2.237500e+01
3.297295e-05 6.400592e-06 -2.499977e-02 1.000000e+00 0.000000e+00 2.312500e+01
3.264886e-05 6.456589e-06 -2.499977e-02 1.000000e+00 0.000000e+00 2.387500e+01
1.935328e-05 5.437141e-06 -2.499977e-02 1.000000e+00 0.000000e+00 2.462500e+01
1.894750e-05 4.680346e-06 -2.499977e-02 1.000000e+00 0.000000e+00 2.537500e+01
1.090302e-05 3.734045e-06 -2.499977e-02 1.000000e+00 0.000000e+00 2.612500e+01
-2.507751e-06 3.444643e-06 -2.499977e-02 1.000000e+00 0.000000e+00 2.687500e+01
-1.310432e-06 2.457352e-06 -2.499977e-02 1.000000e+00 0.000000e+00 2.762500e+01
-3.679858e-06 2.538629e-06 -2.499977e-02 1.000000e+00 0.000000e+00 2.837500e+01
1.173355e-06 2.999113e-06 -2.499977e-02 1.000000e+00 0.000000e+00 2.912500e+01
4.297595e-06 2.882797e-06 -2.499977e-02 1.000000e+00 0.000000e+00 2.987500e+01
5.006765e-06 2.596939e-06 -2.499977e-02 1.000000e+00 0.000000e+00 3.062500e+01
7.333104e-06 2.196896e-06 -2.499977e-02 1.000000e+00 0.000000e+00 3.137500e+01
-5.901658e-07 2.627279e-06 -2.499977e-02 1.000000e+00 0.000000e+00 3.212500e+01
1.833750e-06 2.521957e-06 -2.499977e-02 1.000000e+00 0.000000e+00 3.287500e+01
-1.118465e-07 2.425013e-06 -2.499977e-02 1.000000e+00 0.000000e+00 3.362500e+01
8.417043e-07 2.346855e-06 -2.499977e-02 1.000000e+00 0.000000e+00 3.437500e+01
1.452691e-06 2.402183e-06 -2.499977e-02 1.000000e+00 0.000000e+00 3.512500e+01
-1.126338e-07 2.420914e-06 -2.499977e-02 1.000000e+00 0.000000e+00 3.587500e+01
6.474303e-06 2.413987e-06 -2.499977e-02 1.000000e+00 0.000000e+00 3.662500e+01
-3.838242e-06 1.896143e-06 -2.499977e-02 1.000000e+00 0.000000e+00 3.737500e+01
4.048545e-06 1.852286e-06 -2.499977e-02 1.000000e+00 0.000000e+00 3.812500e+01
1.667390e-06 1.890683e-06 -2.499977e-02 1.000000e+00 0.000000e+00 3.887500e+01
1.087416e-06 1.849959e-06 -2.499977e-02 1.000000e+00 0.000000e+00 3.962500e+01
4.135476e-06 1.925019e-06 -2.499977e-02 1.000000e+00 0.000000e+00 4.037500e+01
5.414843e-06 1.834047e-06 -2.499977e-02 1.000000e+00 0.000000e+00 4.112500e+01
-1.942655e-07 2.164823e-06 -2.499977e-02 1.000000e+00 0.000000e+00 4.187500e+01
6.865970e-06 2.216314e-06 -2.499977e-02 1.000000e+00 0.000000e+00 4.262500e+01
1.032233e-05 2.644751e-06 -2.499977e-02 1.000000e+00 0.000000e+00 4.337500e+01
7.778138e-06 3.180475e-06 -2.499977e-02 1.000000e+00 0.000000e+00 4.412500e+01
8.033547e-06 4.396488e-06 -2.499977e-02 1.000000e+00 0.000000e+00 4.487500e+01
2.305282e-05 8.749965e-06 -2.499977e-02 1.000000e+00 0.000000e+00 4.562500e+01
-5.367783e-06 5.367783e-06 -2.499977e-02 1.000000e+00 0.000000e+00 4.637500e+01
nan nan -2.499977e-02 1.000000e+00 0.000000e+00 4.712500e+01
nan nan -2.499977e-02 1.000000e+00 0.000000e+00 4.787500e+01
nan nan -2.499977e-02 1.000000e+00 0.000000e+00 4.862500e+01
nan nan -2.499977e-02 1.000000e+00 0.000000e+00 4.937500e+01
nan nan -2.499977e-02 1.000000e+00 0.000000e+00 5.012500e+01
nan nan -2.499977e-02 1.000000e+00 0.000000e+00 5.087500e+01
nan nan -2.499977e-02 1.000000e+00 0.000000e+00 5.162500e+01
nan nan -2.499977e-02 1.000000e+00 0.000000e+00 5.237500e+01
nan nan -2.499977e-02 1.000000e+00 0.000000e+00 5.312500e+01
nan nan -2.499977e-02 1.000000e+00 0.000000e+00 5.387500e+01
nan nan -2.499977e-02 1.000000e+00 0.000000e+00 5.462500e+01
nan nan -2.499977e-02 1.000000e+00 0.000000e+00 5.537500e+01
nan nan -2.499977e-02 1.000000e+00 0.000000e+00 5.612500e+01
nan nan -2.499977e-02 1.000000e+00 0.000000e+00 5.687500e+01
nan nan -2.499977e-02 1.000000e+00 0.000000e+00 5.762500e+01
nan nan -2.499977e-02 1.000000e+00 0.000000e+00 5.837500e+01
nan nan -2.499977e-02 1.000000e+00 0.000000e+00 5.912500e+01
nan nan -2.499977e-02 1.000000e+00 0.000000e+00 5.987500e+01
4.321199e-04 2.117245e-05 2.500024e-02 1.000000e+00 0.000000e+00 -4.625000e+00
1.103751e-03 3.299611e-05 2.500024e-02 1.000000e+00 0.000000e+00 -3.875000e+00
3.334952e-03 5.633265e-05 2.500024e-02 1.000000e+00 0.000000e+00 -3.125000e+00
8.074698e-03 8.638786e-05 2.500024e-02 1.000000e+00 0.000000e+00 -2.375000e+00
1.683068e-02 1.234793e-04 2.500024e-02 1.000000e+00 0.000000e+00 -1.625000e+00
2.394178e-02 1.464436e-04 2.500024e-02 1.000000e+00 0.000000e+00 -8.750000e-01
2.698405e-02 1.549736e-04 2.500024e-02 1.000000e+00 0.000000e+00 -1.250000e-01
2.531255e-02 1.510625e-04 2.500024e-02 1.000000e+00 0.000000e+00 6.250000e-01
1.954701e-02 1.338483e-04 2.500024e-02 1.000000e+00 0.000000e+00 1.375000e+00
1.040479e-02 9.863805e-05 2.500024e-02 1.000000e+00 0.000000e+00 2.125000e+00
3.240879e-03 5.581927e-05 2.500024e-02 1.000000e+00 0.000000e+00 2.875000e+00
4.206917e-04 2.258886e-05 2.500024e-02 1.000000e+00 0.000000e+00 3.625000e+00
5.247713e-05 1.044945e-05 2.500024e-02 1.000000e+00 0.000000e+00 4.375000e+00
3.659268e-05 9.284188e-06 2.500024e-02 1.000000e+00 0.000000e+00 5.125000e+00
2.605690e-05 7.660548e-06 2.500024e-02 1.000000e+00 0.000000e+00 5.875000e+00
1.804494e-05 5.735658e-06 2.500024e-02 1.000000e+00 0.000000e+00 6.625000e+00
1.600347e-05 5.660632e-06 2.500024e-02 1.000000e+00 0.000000e+00 7.375000e+00
1.265754e-05 5.253479e-06 2.500024e-02 1.000000e+00 0.000000e+00 8.125000e+00
1.301994e-05 5.662543e-06 2.500024e-02 1.000000e+00 0.000000e+00 8.875000e+00
1.251199e-05 4.543104e-06 2.500024e-02 1.000000e+00 0.000000e+00 9.625000e+00
8.075250e-07 4.167753e-06 2.500024e-02 1.000000e+00 0.000000e+00 1.037500e+01
2.568167e-06 2.963494e-06 2.500024e-02 1.000000e+00 0.000000e+00 1.112500e+01
-1.196409e-06 4.181126e-06 2.500024e-02 1.000000e+00 0.000000e+00 1.187500e+01
1.601847e-05 4.666119e-06 2.500024e-02 1.000000e+00 0.000000e+00 1.262500e+01
5.370830e-06 3.593611e-06 2.500024e-02 1.000000e+00 0.000000e+00 1.337500e+01
9.635905e-06 4.194053e-06 2.500024e-02 1.000000e+00 0.000000e+00 1.412500e+01
1.721339e-06 4.141525e-06 2.500024e-02 1.000000e+00 0.000000e+00 1.487500e+01
1.609458e-05 4.480483e-06 2.500024e-02 1.000000e+00 0.000000e+00 1.562500e+01
3.407763e-06 4.109421e-06 2.500024e-02 1.000000e+00 0.000000e+00 1.637500e+01
1.525761e-05 5.371672e-06 2.500024e-02 1.000000e+00 0.000000e+00 1.712500e+01
1.095083e-05 5.371064e-06 2.500024e-02 1.000000e+00 0.000000e+00 1.787500e+01
4.535286e-06 5.277898e-06 2.500024e-02 1.000000e+00 0.000000e+00 1.862500e+01
9.322864e-06 5.686050e-06 2.500024e-02 1.000000e+00 0.000000e+00 1.937500e+01
9.671658e-06 5.961452e-06 2.500024e-02 1.000000e+00 0.000000e+00 2.012500e+01
2.608428e-05 6.321471e-06 2.500024e-02 1.000000e+00 0.000000e+00 2.087500e+01
2.520812e-05 6.394419e-06 2.500024e-02 1.000000e+00 0.000000e+00 2.162500e+01
3.257818e-05 6.621567e-06 2.500024e-02 1.000000e+00 0.000000e+00 2.237500e+01
2.439912e-05 5.738706e-06 2.500024e-02 1.000000e+00 0.000000e+00 2.312500e+01
2.461069e-05 6.018938e-06 2.500024e-02 1.000000e+00 0.000000e+00 2.387500e+01
2.141898e-05 5.469914e-06 2.500024e-02 1.000000e+00 0.000000e+00 2.462500e+01
8.559954e-06 3.960902e-06 2.500024e-02 1.000000e+00 0.000000e+00 2.537500e+01
1.048871e-05 3.553381e-06 2.500024e-02 1.000000e+00 0.000000e+00 2.612500e+01
-5.579918e-07 3.270867e-06 2.500024e-02 1.000000e+00 0.000000e+00 2.687500e+01
2.193533e-06 3.368397e-06 2.500024e-02 1.000000e+00 0.000000e+00 2.762500e+01
-6.617444e-07 2.856399e-06 2.500024e-02 1.000000e+00 0.000000e+00 2.837500e+01
3.750513e-07 2.945555e-06 2.500024e-02 1.000000e+00 0.000000e+00 2.912500e+01
2.750011e-06 2.689182e-06 2.500024e-02 1.000000e+00 0.000000e+00 2.987500e+01
2.463916e-06 2.222567e-06 2.500024e-02 1.000000e+00 0.000000e+00 3.062500e+01
5.709419e-06 1.979207e-06 2.500024e-02 1.000000e+00 0.000000e+00 3.137500e+01
8.924029e-07 2.720760e-06 2.500024e-02 1.000000e+00 0.000000e+00 3.212500e+01
2.409860e-06 2.551372e-06 2.500024e-02 1.000000e+00 0.000000e+00 3.287500e+01
-3.557603e-07 2.756427e-06 2.500024e-02 1.000000e+00 0.000000e+00 3.362500e+01
2.535545e-06 2.418933e-06 2.500024e-02 1.000000e+00 0.000000e+00 3.437500e+01
1.804621e-06 2.410339e-06 2.500024e-02 1.000000e+00 0.000000e+00 3.512500e+01
-6.348571e-07 2.468577e-06 2.500024e-02 1.000000e+00 0.000000e+00 3.587500e+01
6.107132e-06 2.233726e-06 2.500024e-02 1.000000e+00 0.000000e+00 3.662500e+01
9.306510e-07 1.912460e-06 2.500024e-02 1.000000e+00 0.000000e+00 3.737500e+01
6.914691e-06 1.936310e-06 2.500024e-02 1.000000e+00 0.000000e+00 3.812500e+01
-3.109043e-06 1.338188e-06 2.500024e-02 1.000000e+00 0.000000e+00 3.887500e+01
-1.314232e-06 1.519738e-06 2.500024e-02 1.000000e+00 0.000000e+00 3.962500e+01
2.066925e-06 1.803677e-06 2.500024e-02 1.000000e+00 0.000000e+00 4.037500e+01
1.629242e-06 1.645831e-06 2.500024e-02 1.000000e+00 0.000000e+00 4.112500e+01
-2.580650e-06 2.145961e-06 2.500024e-02 1.000000e+00 0.000000e+00 4.187500e+01
4.340956e-06 1.984597e-06 2.500024e-02 1.000000e+00 0.000000e+00 4.262500e+01
5.746900e-06 2.627123e-06 2.500024e-02 1.000000e+00 0.000000e+00 4.337500e+01
-4.279704e-07 2.910868e-06 2.500024e-02 1.000000e+00 0.000000e+00 4.412500e+01
-3.366405e-06 4.640453e-06 2.500024e-02 1.000000e+00 0.000000e+00 4.487500e+01
3.588803e-05 1.533172e-05 2.500024e-02 1.000000e+00 0.000000e+00 4.562500e+01
0.000000e+00 0.000000e+00 2.500024e-02 1.000000e+00 0.000000e+00 4.637500e+01
nan nan 2.500024e-02 1.000000e+00 0.000000e+00 4.712500e+01
nan nan 2.500024e-02 1.000000e+00 0.000000e+00 4.787500e+01
nan nan 2.500024e-02 1.000000e+00 0.000000e+00 4.862500e+01
nan nan 2.500024e-02 1.000000e+00 0.000000e+00 4.937500e+01
nan nan 2.500024e-02 1.000000e+00 0.000000e+00 5.012500e+01
nan nan 2.500024e-02 1.000000e+00 0.000000e+00 5.087500e+01
nan nan 2.500024e-02 1.000000e+00 0.000000e+00 5.162500e+01
nan nan 2.500024e-02 1.000000e+00 0.000000e+00 5.237500e+01
nan nan 2.500024e-02 1.000000e+00 0.000000e+00 5.312500e+01
nan nan 2.500024e-02 1.000000e+00 0.000000e+00 5.387500e+01
nan nan 2.500024e-02 1.000000e+00 0.000000e+00 5.462500e+01
nan nan 2.500024e-02 1.000000e+00 0.000000e+00 5.537500e+01
nan nan 2.500024e-02 1.000000e+00 0.000000e+00 5.612500e+01
nan nan 2.500024e-02 1.000000e+00 0.000000e+00 5.687500e+01
nan nan 2.500024e-02 1.000000e+00 0.000000e+00 5.762500e+01
nan nan 2.500024e-02 1.000000e+00 0.000000e+00 5.837500e+01
nan nan 2.500024e-02 1.000000e+00 0.000000e+00 5.912500e+01
nan nan 2.500024e-02 1.000000e+00 0.000000e+00 5.987500e+01
1.175437e-03 3.366309e-05 7.500026e-02 1.000000e+00 0.000000e+00 -4.625000e+00
